id_album|id_artist|name_album|type_album|popularity_album|total_tracks_album|release_date_album|duration_ms_total_album|extract_datetime
1gUI4keDXbeSil6rwY9qUm|7dGJo4pcD2V6oG8kP0tJRR|Recovery (Deluxe Edition)|album|55|19|2010-06-21|5192367|2024-07-16 08:36:26.726877
47BiFcV59TQi2s9SkBo2pb|7dGJo4pcD2V6oG8kP0tJRR|Recovery|album|81|17|2010-06-18|4624221|2024-07-16 08:36:26.726877
7MZzYkbHL9Tk3O6WeD4Z0Z|7dGJo4pcD2V6oG8kP0tJRR|Relapse: Refill|album|74|29|2009-05-15|7148535|2024-07-16 08:36:26.726877
6HXlnhMr40FP2qBTnKXRbA|7dGJo4pcD2V6oG8kP0tJRR|Relapse [Deluxe]|album|55|22|2009-05-15|5122472|2024-07-16 08:36:26.726877
7h2OEj0ifXb3UdgvTmCqfY|7dGJo4pcD2V6oG8kP0tJRR|Relapse|album|55|20|2009-05-15|4575046|2024-07-16 08:36:26.726877
1kTlYbs28MXw7hwO0NLYif|7dGJo4pcD2V6oG8kP0tJRR|Encore (Deluxe Version)|album|81|23|2004-11-12|5355633|2024-07-16 08:36:26.726877
2cWBwpqMsDJC1ZUwz813lo|7dGJo4pcD2V6oG8kP0tJRR|The Eminem Show|album|87|20|2002-05-26|4650514|2024-07-16 08:36:26.726877
5H0rjI1TW8F2tORPYMJXHJ|7dGJo4pcD2V6oG8kP0tJRR|The Marshall Mathers LP|album|56|23|2001-08-20|5917993|2024-07-16 08:36:26.726877
10nO3EJJDMm6j6d2uK3Jah|7dGJo4pcD2V6oG8kP0tJRR|The Slim Shady LP (Expanded Edition)|album|63|30|1999-02-23|5560991|2024-07-16 08:36:26.726877
0vE6mttRTBXRe9rKghyr1l|7dGJo4pcD2V6oG8kP0tJRR|The Slim Shady LP|album|73|20|1999-02-23|3588528|2024-07-16 08:36:26.726877
51EAqzxt0e3vHcYm2CSCVi|6urkHDoIVO1WO8vNIwcJmM|HOUSE OF ZEF|album|44|12|2020-03-16|2377825|2024-07-16 08:36:26.726877
1mHGdZhLYl5eXFyB6gVxPF|6urkHDoIVO1WO8vNIwcJmM|MADE BY GOD (Chapter III)|album|28|11|2017-07-28|2566789|2024-07-16 08:36:26.726877
6xbi8DyLU9W7AzxgQzFMo5|6urkHDoIVO1WO8vNIwcJmM|MADE BY GOD (Chapter II)|album|23|10|2017-06-16|2537785|2024-07-16 08:36:26.726877
67j40rEkAvxntmGuAW8Lw7|6urkHDoIVO1WO8vNIwcJmM|MADE BY GOD (Chapter I)|album|23|10|2017-04-14|2182655|2024-07-16 08:36:26.726877
4FrKhXf6FmfUjTy2fPcmiI|6urkHDoIVO1WO8vNIwcJmM|Mount Ninji And Da Nice Time Kid|album|55|16|2016-09-16|3251598|2024-07-16 08:36:26.726877
5v9NLux5BaJo2yevG8Ww6S|6urkHDoIVO1WO8vNIwcJmM|SUCK ON THIS (MIXTAPE)|album|41|13|2016-05-20|1899617|2024-07-16 08:36:26.726877
5eqhQF3HIVdgwfotwNPMFK|6urkHDoIVO1WO8vNIwcJmM|Donker Mag|album|57|16|2014-06-03|2998002|2024-07-16 08:36:26.726877
3FJydX4zwGGNIwlcPlxrYt|6urkHDoIVO1WO8vNIwcJmM|Ten$ion|album|60|13|2012-01-31|2333969|2024-07-16 08:36:26.726877
6LlF5e1v8FKQdYY2or0ra9|6urkHDoIVO1WO8vNIwcJmM|$O$ (International Deluxe Version)|album|33|14|2010-01-01|3874434|2024-07-16 08:36:26.726877
7Ja0MmZhnVdFjs5QOPj1lj|6urkHDoIVO1WO8vNIwcJmM|$O$|album|49|11|2010-01-01|3235342|2024-07-16 08:36:26.726877
0KJc9ksnoJJsdpQxV3z5i1|0L8ExT028jH3ddEcZwqJJ5|Return of the Dream Canteen|album|61|17|2022-10-14|4510577|2024-07-16 08:36:26.726877
2ITVvrNiINKRiW7wA3w6w6|0L8ExT028jH3ddEcZwqJJ5|Unlimited Love|album|61|17|2022-04-01|4393545|2024-07-16 08:36:26.726877
43otFXrY0bgaq5fB3GrZj6|0L8ExT028jH3ddEcZwqJJ5|The Getaway|album|69|13|2016-06-17|3227384|2024-07-16 08:36:26.726877
5wZtSIvijWCMc1vlPFqAyB|0L8ExT028jH3ddEcZwqJJ5|I'm with You|album|60|14|2011-08-29|3563489|2024-07-16 08:36:26.726877
7xl50xr9NDkd3i2kBbzsNZ|0L8ExT028jH3ddEcZwqJJ5|Stadium Arcadium|album|78|29|2006-05-09|9103257|2024-07-16 08:36:26.726877
6deiaArbeoqp1xPEGdEKp1|0L8ExT028jH3ddEcZwqJJ5|By the Way (Deluxe Edition)|album|80|18|2002-07-09|4592326|2024-07-16 08:36:26.726877
1jWKVgnHX8nwR551hQNx5K|0L8ExT028jH3ddEcZwqJJ5|By the Way|album|56|16|2002-07-09|4117834|2024-07-16 08:36:26.726877
2Y9IRtehByVkegoD7TcLfi|0L8ExT028jH3ddEcZwqJJ5|Californication (Deluxe Edition)|album|83|18|1999-06-08|4075600|2024-07-16 08:36:26.726877
0fLhefnjlIV3pGNF9Wo8CD|0L8ExT028jH3ddEcZwqJJ5|Californication|album|64|15|1999-06-08|3388995|2024-07-16 08:36:26.726877
2rQ135imvelvp89D8eEZOi|0L8ExT028jH3ddEcZwqJJ5|One Hot Minute (Deluxe Edition)|album|58|16|1995-09-12|4730396|2024-07-16 08:36:26.726877
74cQBDmkkzRBntR064f0SD|0L8ExT028jH3ddEcZwqJJ5|One Hot Minute|album|46|13|1995-09-12|3690222|2024-07-16 08:36:26.726877
30Perjew8HyGkdSmqguYyg|0L8ExT028jH3ddEcZwqJJ5|Blood Sugar Sex Magik (Deluxe Edition)|album|78|19|1991-09-24|4792767|2024-07-16 08:36:26.726877
1oOkcBu5bgkUzZTvKD1m8z|0L8ExT028jH3ddEcZwqJJ5|Mother's Milk|album|60|19|1989-08-16|4675489|2024-07-16 08:36:26.726877
3rHJQrfEcBeSaLPuLwKR6F|0L8ExT028jH3ddEcZwqJJ5|The Uplift Mofo Party Plan|album|43|12|1987|2305157|2024-07-16 08:36:26.726877
10Oqhoq2akSJnurJOPk8xT|0L8ExT028jH3ddEcZwqJJ5|Freaky Styley|album|43|18|1985-08-16|3381754|2024-07-16 08:36:26.726877
5QxFTj8ar3blXVyVEo2rxD|0L8ExT028jH3ddEcZwqJJ5|Red Hot Chili Peppers|album|41|16|1984-08-10|2759353|2024-07-16 08:36:26.726877
494aUGKXMH5ruXtR3O1a3H|6XyY86QOPPrYVGvF9ch6wz|Papercuts: Instrumentals|album|61|20|2024-06-28|4072420|2024-07-16 08:36:26.726877
1X472EvsSqH09RyrqbtyXU|6XyY86QOPPrYVGvF9ch6wz|Papercuts|album|62|20|2024-04-12|4074175|2024-07-16 08:36:26.726877
3Q9wXhEAX7NYCPP0hxIuDz|6XyY86QOPPrYVGvF9ch6wz|Meteora 20th Anniversary Edition|album|67|89|2023-04-07|9804667|2024-07-16 08:36:26.726877
28DUZ0itKISf2sr6hlseMy|6XyY86QOPPrYVGvF9ch6wz|Hybrid Theory (20th Anniversary Edition)|album|57|80|2020-10-09|10217362|2024-07-16 08:36:26.726877
0zcNtUZ2oEpRmiDuWBFvcX|6XyY86QOPPrYVGvF9ch6wz|One More Light Live|album|53|16|2017-12-15|4077848|2024-07-16 08:36:26.726877
5Eevxp2BCbWq25ZdiXRwYd|6XyY86QOPPrYVGvF9ch6wz|One More Light|album|70|10|2017-05-19|2122677|2024-07-16 08:36:26.726877
6hU9JCoqq4GjYq86dQ1o9b|6XyY86QOPPrYVGvF9ch6wz|The Hunting Party: Acapellas + Instrumentals|album|32|22|2014-06-09|5188215|2024-07-16 08:36:26.726877
3XB2yloP7l00tEUmaODtVi|6XyY86QOPPrYVGvF9ch6wz|The Hunting Party|album|62|12|2014-06-09|2716837|2024-07-16 08:36:26.726877
2FUsvD1bw53HGOjAg56vRD|6XyY86QOPPrYVGvF9ch6wz|RECHARGED|album|53|14|2013-10-25|4128194|2024-07-16 08:36:26.726877
7qRKpkP0jSOlBMLYZhAMCh|6XyY86QOPPrYVGvF9ch6wz|LIVING THINGS: Acapellas and Instrumentals|album|38|22|2012-06-19|4104106|2024-07-16 08:36:26.726877
4XHIjbhjRmqWlosjj5rqSI|6XyY86QOPPrYVGvF9ch6wz|LIVING THINGS|album|73|12|2012-06-19|2223450|2024-07-16 08:36:26.726877
0hJ3A7sih1AXDoMjXHLr7Q|6XyY86QOPPrYVGvF9ch6wz|A Thousand Suns Live Around the World|album|35|10|2012-06-19|2451929|2024-07-16 08:36:26.726877
7IYqppCBhR5z9z8JqgXuxi|6XyY86QOPPrYVGvF9ch6wz|Minutes to Midnight Live Around the World|album|38|12|2012-06-12|3034463|2024-07-16 08:36:26.726877
4flcwtqnLoKZJ2wrCp1aJq|6XyY86QOPPrYVGvF9ch6wz|Meteora Live Around the World|album|36|7|2012-06-05|1531731|2024-07-16 08:36:26.726877
1FiRqhpAowNK8gTl5sOhxZ|6XyY86QOPPrYVGvF9ch6wz|Hybrid Theory Live Around the World|album|36|8|2012-05-31|1744597|2024-07-16 08:36:26.726877
4fy0SXW5G8evBCo2A3kn02|6XyY86QOPPrYVGvF9ch6wz|A Thousand Suns (Bonus Edition)|album|46|21|2010-09-08|4428807|2024-07-16 08:36:26.726877
5uvXx5ZQswNRFCdHR521YZ|6XyY86QOPPrYVGvF9ch6wz|A Thousand Suns|album|63|15|2010-09-08|2869609|2024-07-16 08:36:26.726877
72seWTJF9U5SljizfyF2ZK|6XyY86QOPPrYVGvF9ch6wz|Road to Revolution (Live at Milton Keynes)|album|44|18|2008-11-21|4647021|2024-07-16 08:36:26.726877
4JtIVJRA342O0YoAchen5Q|6XyY86QOPPrYVGvF9ch6wz|Minutes to Midnight (Deluxe Edition)|album|55|16|2007-05-14|3444273|2024-07-16 08:36:26.726877
7pgs38iLfEqUtwgCRgvbND|6XyY86QOPPrYVGvF9ch6wz|Minutes to Midnight|album|58|14|2007-05-14|2978996|2024-07-16 08:36:26.726877
0ZBE7rVC0zKFVt5osvXlnz|6XyY86QOPPrYVGvF9ch6wz|Live in Texas|album|52|12|2003-11-18|2511090|2024-07-16 08:36:26.726877
0f7R0jf0pcTb6K6IVVPcMD|6XyY86QOPPrYVGvF9ch6wz|Meteora (Bonus Edition)|album|76|16|2003-09-16|2764034|2024-07-16 08:36:26.726877
2NbO8RRVTVEUjHaxUVdMDT|6XyY86QOPPrYVGvF9ch6wz|Reanimation|album|53|20|2002-07-29|3664460|2024-07-16 08:36:26.726877
6hPkbAV3ZXpGZBGUvL6jVM|6XyY86QOPPrYVGvF9ch6wz|Hybrid Theory (Bonus Edition)|album|85|15|2000|2948663|2024-07-16 08:36:26.726877
0rcbtltuPNcfIfgmgTIpUf|3wrFoI9EVjWg6m8xXeWr5t|MV//MNT VOL. 02|album|38|10|2023-12-07|2235096|2024-07-16 08:36:26.726877
3Hmx9h9aVHcovNBmrNByh2|3wrFoI9EVjWg6m8xXeWr5t|MV//MNT|album|27|10|2022-12-14|2292547|2024-07-16 08:36:26.726877
3QZHRDBNh1GHDY6MCBULQp|7MqnCTCAX6SsIYYdJCQj9B|The Reworks|album|43|13|2018-06-29|3873728|2024-07-16 08:36:26.726877
3XtEGVx9uh7J46nBzEc1VS|7MqnCTCAX6SsIYYdJCQj9B|Immersion|album|61|15|2010-05-21|4045821|2024-07-16 08:36:26.726877
2oNsI2YLJtpnGrVegmu9wf|7MqnCTCAX6SsIYYdJCQj9B|Live at Brixton Academy|album|9|16|2009-06-12|4761716|2024-07-16 08:36:26.726877
6eRDE48ttoLqN2VfkEpPOJ|7MqnCTCAX6SsIYYdJCQj9B|In Silico|album|54|10|2008-05-09|3487210|2024-07-16 08:36:26.726877
5zzsbMVPpA0Djc3yknfuce|7MqnCTCAX6SsIYYdJCQj9B|Hold Your Colour (Deluxe)|album|28|16|2007-05-19|5364182|2024-07-16 08:36:26.726877
5wHNla8BT8KcqMhAbvqoPU|7MqnCTCAX6SsIYYdJCQj9B|Hold Your Colour|album|56|14|2007-05-19|4424956|2024-07-16 08:36:26.726877
4nJ76bL34FuDPuFHafIJFm|2DuJi13MWHjRHrqRUwk8vH|Abandon Ship|album|42|12|2014-10-27|3390890|2024-07-16 08:36:26.726877
4FftCsAcXXD1nFO9RFUNFO|4q3ewBCX7sLwd24euuV69X|nadie sabe lo que va a pasar mañana|album|88|22|2023-10-13|4888970|2024-07-16 08:36:26.726877
3RQQmkQEvNCY4prGKE6oc5|4q3ewBCX7sLwd24euuV69X|Un Verano Sin Ti|album|92|23|2022-05-06|4911162|2024-07-16 08:36:26.726877
2d9BCZeAAhiZWPpbX9aPCW|4q3ewBCX7sLwd24euuV69X|EL ÚLTIMO TOUR DEL MUNDO|album|81|16|2020-11-27|2839999|2024-07-16 08:36:26.726877
4gvQO5mEuhbMSrLIuwXkmz|4q3ewBCX7sLwd24euuV69X|LAS QUE NO IBAN A SALIR|album|68|10|2020-05-10|1819060|2024-07-16 08:36:26.726877
5lJqux7orBlA1QzyiBGti1|4q3ewBCX7sLwd24euuV69X|YHLQMDLG|album|85|20|2020-02-29|3958030|2024-07-16 08:36:26.726877
6ylFfzx32ICw4L1A7YWNLN|4q3ewBCX7sLwd24euuV69X|OASIS|album|80|8|2019-06-28|1866504|2024-07-16 08:36:26.726877
7CjJb2mikwAWA1V6kewFBF|4q3ewBCX7sLwd24euuV69X|X 100PRE|album|80|15|2018-12-23|3236579|2024-07-16 08:36:26.726877
6DJslQtfD7mGFGZpfiyrVf|2R21vXR83lH98kGeO99Y66|LLNM2|album|71|33|2022-12-09|7535273|2024-07-16 08:36:26.726877
4MTtBjQEt7i752hISXjKqA|2R21vXR83lH98kGeO99Y66|Las Leyendas Nunca Mueren|album|70|16|2021-11-26|4041289|2024-07-16 08:36:26.726877
28adqly9V7wm5DFr7hlqtK|2R21vXR83lH98kGeO99Y66|Los Dioses|album|61|12|2021-01-22|2519343|2024-07-16 08:36:26.726877
7JtT7OyWM8BnIS5FXXPMKg|2R21vXR83lH98kGeO99Y66|Emmanuel|album|74|22|2020-05-29|5322136|2024-07-16 08:36:26.726877
5pQwQRnQOuKrbVUVnGMEN4|2R21vXR83lH98kGeO99Y66|Real Hasta la Muerte|album|77|12|2018-07-17|2594480|2024-07-16 08:36:26.726877
4UYc1NrDWoMpPV68It9Obh|0M2HHtY3OOQzIZxrHkbJLT|Come! See!!|album|21|11|2022-05-18|2849451|2024-07-16 08:36:26.726877
07MrYAsQRWlV8DqfvvZ2Ku|0M2HHtY3OOQzIZxrHkbJLT|Demos 2014-2017|album|20|21|2021-08-16|5447872|2024-07-16 08:36:26.726877
0i7uCXTDefj9D30hF5MHZU|0M2HHtY3OOQzIZxrHkbJLT|Clinically Blasé|album|29|10|2017-05-05|2594648|2024-07-16 08:36:26.726877
67tdTYHgzWVwnGYwefTgN6|1MP09zUMR59XDHNun4i351|Millonarios del Alma|album|22|12|2015-07-28|3086582|2024-07-16 08:36:26.726877
53qAyjqa9JYpg9YR8e9ZrQ|1MP09zUMR59XDHNun4i351|PLAYLIZT Presenta: la Mente (En Vivo)|album|10|8|2015|2202842|2024-07-16 08:36:26.726877
2aDzT311utmnuF8CH2y2lf|1MP09zUMR59XDHNun4i351|Sonidos del Sistema|album|3|10|2014-07-28|2591195|2024-07-16 08:36:26.726877
3ubqsPkPXvWkNyrH6mTOkf|1MP09zUMR59XDHNun4i351|Música|album|19|14|2012-07-28|3682048|2024-07-16 08:36:26.726877
3ZIdUsYnaesyONxsEgLNX5|1MP09zUMR59XDHNun4i351|Para los Muertos y los Vivientes (Sonidos del Sistema)|album|21|16|2009-07-28|4489382|2024-07-16 08:36:26.726877
1wA1XDWTspK5ihTP63Jhtk|1MP09zUMR59XDHNun4i351|Sonidos del Sistema: Electropical|album|26|18|2007-07-28|4251553|2024-07-16 08:36:26.726877
4drZZN0HTkJzcdlPmmQyqG|2xiIXseIJcq3nG7C8fHeBj|EXPLOSIONS|album|61|12|2022-05-06|2271222|2024-07-16 08:36:26.726877
3e8KUqPO1wRmwqAxENX38s|2xiIXseIJcq3nG7C8fHeBj|Outsider|album|58|12|2018-03-09|2365623|2024-07-16 08:36:26.726877
0YkHsU3Mblh7jvNngbV20W|2xiIXseIJcq3nG7C8fHeBj|Human|album|66|12|2015-03-27|2373530|2024-07-16 08:36:26.726877
1amiX0yqQQ4ZeY6NajMwq4|2xiIXseIJcq3nG7C8fHeBj|Transit Of Venus|album|57|13|2012-10-02|2504263|2024-07-16 08:36:26.726877
0vv1zKShlm7WuawEup5Mf4|2xiIXseIJcq3nG7C8fHeBj|Life Starts Now|album|65|12|2009-09-22|2614156|2024-07-16 08:36:26.726877
4ZDwEvXIKxWdwhAQK8ndBU|2xiIXseIJcq3nG7C8fHeBj|One-X|album|74|12|2006-06-25|2623809|2024-07-16 08:36:26.726877
38pfSOHvxHqDWwDnjZ25U5|2xiIXseIJcq3nG7C8fHeBj|Three Days Grace (Expanded Edition)|album|64|15|2003-07-22|3284129|2024-07-16 08:36:26.726877
13topfW33NjnACjnRiZBX7|2xiIXseIJcq3nG7C8fHeBj|Three Days Grace|album|71|12|2003-04-19|2638863|2024-07-16 08:36:26.726877
4c25YiMX12UwrCqh9QfUyp|3FRWDHyo1pZx7AFN6DAavS|Hi Rain|album|0|6|2019-06-21|2385997|2024-07-16 08:36:26.726877
4lftflW02EWpRU6g9d968c|3FRWDHyo1pZx7AFN6DAavS|Trip|album|1|11|2019-03-01|2922701|2024-07-16 08:36:26.726877
7grtCFCNufBOiKZJuGDC6k|2vpCOy0TgMvwkqciNZhKPB|Amor y Resistencia|album|22|11|2018-04-26|2161428|2024-07-16 08:36:26.726877
0RgJiRKctFFArVS8oGh1L7|2vpCOy0TgMvwkqciNZhKPB|Vitamina Inka|album|19|12|2016-04-03|2486134|2024-07-16 08:36:26.726877
69fMeM1F2eMqMkvjrWJyXU|2vpCOy0TgMvwkqciNZhKPB|Súbele a la Radio|album|18|10|2011-04-04|2574037|2024-07-16 08:36:26.726877
6Ad1E9vl75ZB3Ir87zwXIJ|1vCWHaC5f2uS3yhpwWbIA6|TIM|album|68|12|2019-06-06|2338652|2024-07-16 08:36:26.726877
7dqftJ3kas6D0VAdmt3k3V|1vCWHaC5f2uS3yhpwWbIA6|Stories|album|73|14|2015-10-02|3280288|2024-07-16 08:36:26.726877
0ignCov9foaLxuqND5GMtl|1vCWHaC5f2uS3yhpwWbIA6|True: Avicii By Avicii|album|49|9|2014-01-01|3033637|2024-07-16 08:36:26.726877
0h2knr6qpiAq0tV5ri5JMF|1vCWHaC5f2uS3yhpwWbIA6|The Days / Nights|album|77|4|2014-01-01|892099|2024-07-16 08:36:26.726877
50oWFJ0mDEeMa74ElsdAp3|1vCWHaC5f2uS3yhpwWbIA6|True (Bonus Edition)|album|62|15|2013-09-16|4664137|2024-07-16 08:36:26.726877
2H6i2CrWgXE1HookLu8Au0|1vCWHaC5f2uS3yhpwWbIA6|True|album|81|10|2013-01-01|2820476|2024-07-16 08:36:26.726877
56jg3KJcYmfL7RzYmG2O1Q|0TnOYISbd1XYRBk9myaseg|Trackhouse (Daytona 500 Edition)|album|52|7|2024-02-16|1098809|2024-07-16 08:36:26.726877
1l86t4bTNT2j1X0ZBCIv6R|0TnOYISbd1XYRBk9myaseg|Trackhouse|album|51|14|2023-10-06|2295745|2024-07-16 08:36:26.726877
6nCJAxRvXmPkPiZo8Vh5ZG|0TnOYISbd1XYRBk9myaseg|Libertad 548|album|52|15|2019-09-27|3079260|2024-07-16 08:36:26.726877
6ZSNnOY2ESMNoVQ5DdvHrj|0TnOYISbd1XYRBk9myaseg|Gotti (Original Motion Picture Soundtrack)|album|28|19|2018-06-14|2678019|2024-07-16 08:36:26.726877
4jtKPpBQ5eneMwEI94f5Y0|0TnOYISbd1XYRBk9myaseg|Climate Change|album|50|12|2017-03-17|2663276|2024-07-16 08:36:26.726877
5PZWGWwRwA0PJCET9BwBAm|0TnOYISbd1XYRBk9myaseg|Dale|album|61|12|2015-07-17|2651890|2024-07-16 08:36:26.726877
4EUf4YyNjuXypWY6W5wEDm|0TnOYISbd1XYRBk9myaseg|Globalization|album|80|11|2014-11-21|2332092|2024-07-16 08:36:26.726877
2F7tejLHzTqFq2XLol9ZGy|0TnOYISbd1XYRBk9myaseg|Global Warming: Meltdown (Deluxe Version)|album|79|17|2012|3469731|2024-07-16 08:36:26.726877
4rG0MhkU6UojACJxkMHIXB|0TnOYISbd1XYRBk9myaseg|Planet Pit (Deluxe Version)|album|82|16|2011-06-17|3403316|2024-07-16 08:36:26.726877
3K3wPSsFq3jt0tgZXerYma|0TnOYISbd1XYRBk9myaseg|Planet Pit|album|46|12|2011-06-17|2568703|2024-07-16 08:36:26.726877
2mbt0PgzkQu0fxVADLeal7|0TnOYISbd1XYRBk9myaseg|Armando (Deluxe)|album|22|13|2010-11-02|2526810|2024-07-16 08:36:26.726877
0bya5juCIPdKO5S9HkJSNC|0TnOYISbd1XYRBk9myaseg|I Am Armando - Armando Reloaded|album|53|13|2010|2477889|2024-07-16 08:36:26.726877
5xLAcbvbSAlRtPXnKkggXA|0TnOYISbd1XYRBk9myaseg|Pitbull Starring In Rebelution|album|54|15|2009-10-23|3084768|2024-07-16 08:36:26.726877
6ODOJvYpaQ3p0O6Agrlt4B|0TnOYISbd1XYRBk9myaseg|The Boatlift - Clean|album|48|18|2007-11-27|3537913|2024-07-16 08:36:26.726877
7m9AYxqeFPagkaqlg6WE0J|0TnOYISbd1XYRBk9myaseg|The Boatlift|album|50|18|2007-11-27|3524458|2024-07-16 08:36:26.726877
69bXbGpsjbLtygqiiaXIqf|0TnOYISbd1XYRBk9myaseg|El Mariel - Clean|album|26|21|2006-10-31|4240553|2024-07-16 08:36:26.726877
7rOcmdW8dWxlScy6AUgjI8|0TnOYISbd1XYRBk9myaseg|El Mariel|album|45|21|2006-10-31|4264993|2024-07-16 08:36:26.726877
0gayfOCt1DJX4j8MOhv7we|0TnOYISbd1XYRBk9myaseg|Money Is Still A Major Issue|album|46|13|2005|3297075|2024-07-16 08:36:26.726877
76N6imyjQ9h5p2NzakHT32|0TnOYISbd1XYRBk9myaseg|M.I.A.M.I.|album|55|16|2004-08-03|3743968|2024-07-16 08:36:26.726877
7BVQ5jsPNkmQUnlOU0mg6e|3AA28KZvwAUcZuOKwyblJQ|New Gold (feat. Tame Impala and Bootie Brown) [Dom Dolla Remix]|single|51|2|2022-11-18|489290|2024-07-16 08:36:26.726877
6WHjLRAwmnJv2cHqVZrmOt|3AA28KZvwAUcZuOKwyblJQ|Baby Queen|single|40|1|2022-11-04|220105|2024-07-16 08:36:26.726877
4V9YFKLqZ5h8nQFTvDQscC|3AA28KZvwAUcZuOKwyblJQ|New Gold (feat. Tame Impala and Bootie Brown)|single|53|1|2022-08-31|215149|2024-07-16 08:36:26.726877
3488fiYQcGSfkKKpr3ttCD|3AA28KZvwAUcZuOKwyblJQ|Cracker Island (feat. Thundercat)|single|52|1|2022-06-22|213750|2024-07-16 08:36:26.726877
0q19TmDISPRbmRIZJyrEz6|3AA28KZvwAUcZuOKwyblJQ|Meanwhile EP|single|40|3|2021-08-26|593530|2024-07-16 08:36:26.726877
3zbsMjY1aAWZEHQcC5N3hu|3AA28KZvwAUcZuOKwyblJQ|The Now Now (Gorillaz 20 Mix)|single|13|1|2021-06-29|173868|2024-07-16 08:36:26.726877
2FHwmbCq5LVystFUzjgx78|3AA28KZvwAUcZuOKwyblJQ|Demon Days (Gorillaz 20 Mix)|single|10|1|2021-05-23|181347|2024-07-16 08:36:26.726877
4l40tY56flJZYnZTK3ohMY|3AA28KZvwAUcZuOKwyblJQ|Humanz (Gorillaz 20 Mix)|single|18|1|2021-04-27|215196|2024-07-16 08:36:26.726877
6SVLH6Z9dRnCfOa0zOPRAr|3AA28KZvwAUcZuOKwyblJQ|Gorillaz (Gorillaz 20 Mix)|single|13|1|2021-04-09|165697|2024-07-16 08:36:26.726877
4GSqYlEEHWiNxtAwJqQgsB|3AA28KZvwAUcZuOKwyblJQ|Song Machine Episode 8|single|24|3|2020-11-05|254423|2024-07-16 08:36:26.726877
72RZlc83GfdFIgY8LVqRfo|3AA28KZvwAUcZuOKwyblJQ|Song Machine, Season One: Strange Timez (Gorillaz 20 Mix)|single|7|1|2020-10-23|139951|2024-07-16 08:36:26.726877
29Udt2RO754nCWWTH1bSuU|3AA28KZvwAUcZuOKwyblJQ|Mud’z Massive Machine Mix|single|8|1|2020-10-18|219649|2024-07-16 08:36:26.726877
4mDMWAaDgyVZ6ymXtE7aLI|3AA28KZvwAUcZuOKwyblJQ|Russel Hobbs Presents a Flamin' Hot Song Machine Mix|single|6|1|2020-10-17|246938|2024-07-16 08:36:26.726877
61CqM2ppa315VCQRRzqK60|3AA28KZvwAUcZuOKwyblJQ|Song Machine Made by 2D From Gorillaz|single|8|1|2020-10-16|225020|2024-07-16 08:36:26.726877
2wxW45nKE89Gur2yNtmtpM|3AA28KZvwAUcZuOKwyblJQ|The Machine Is On!! A Song Machine Mix by Noodle|single|8|1|2020-10-15|259471|2024-07-16 08:36:26.726877
6Q7UcRmIOmzGpXkMzyWYkN|3AA28KZvwAUcZuOKwyblJQ|Song Machine Episode 7|single|26|4|2020-10-01|381335|2024-07-16 08:36:26.726877
5Bwya934UjdQS5XAo32Z1K|3AA28KZvwAUcZuOKwyblJQ|Song Machine Episode 6|single|27|4|2020-09-09|603158|2024-07-16 08:36:26.726877
2bNd17EnusnJPrYRAmdB59|3AA28KZvwAUcZuOKwyblJQ|Song Machine Episode 5|single|30|4|2020-07-31|380250|2024-07-16 08:36:26.726877
6uyPlm8fdwthVMnSYZ6f6D|3AA28KZvwAUcZuOKwyblJQ|Song Machine Episode 4|single|26|2|2020-06-09|263791|2024-07-16 08:36:26.726877
5HzS3v6OVqJhGdtXdtjPVP|3AA28KZvwAUcZuOKwyblJQ|How Far? (feat. Tony Allen and Skepta)|single|25|1|2020-05-02|166489|2024-07-16 08:36:26.726877
7z7ioOPs2FaEWB2uRWjfCE|3AA28KZvwAUcZuOKwyblJQ|Song Machine Episode 3|single|34|3|2020-04-09|343525|2024-07-16 08:36:26.726877
5xbq27ybQPAC8IiLtbHNxN|3AA28KZvwAUcZuOKwyblJQ|Song Machine Episode 2|single|39|3|2020-02-27|317606|2024-07-16 08:36:26.726877
4ylpUUmMEz2FRtsWzuIbrS|3AA28KZvwAUcZuOKwyblJQ|Song Machine Episode 1|single|32|4|2020-01-30|382960|2024-07-16 08:36:26.726877
5BgM99uyOY2nlSUAIS0uwT|3AA28KZvwAUcZuOKwyblJQ|Song Machine Theme Tune|single|40|1|2020-01-28|30463|2024-07-16 08:36:26.726877
4TFUpIMjyDxQpQWcRzMlCk|3AA28KZvwAUcZuOKwyblJQ|Tranz (Poté Remix)|single|10|1|2018-09-28|342101|2024-07-16 08:36:26.726877
2j5V8YaXQcY4ZzyG4tOQOC|3AA28KZvwAUcZuOKwyblJQ|Tranz|single|24|1|2018-09-14|162626|2024-07-16 08:36:26.726877
1n21RxlTNW3J2dHYy8RJPX|3AA28KZvwAUcZuOKwyblJQ|Humility (feat. George Benson) [Remixes]|single|19|2|2018-07-12|427526|2024-07-16 08:36:26.726877
6BjHI9viwfuY6xWZAcP5l7|3AA28KZvwAUcZuOKwyblJQ|Hollywood (feat. Snoop Dogg & Jamie Principle)|single|17|1|2018-06-21|293493|2024-07-16 08:36:26.726877
5psQDCgtFeD7dYQfp7iDAT|3AA28KZvwAUcZuOKwyblJQ|Fire Flies|single|23|1|2018-06-14|233373|2024-07-16 08:36:26.726877
